Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
"Arkley BioTek, LLC",2,5,No,No,No
ArkLight,12,2,No,No,No
Arkline Research,1,1,No,No,No
"ARKTONICS, LLC",3,4,Yes,No,No
Arl Designs Llc ,2,4,No,No,No
Arlington Technical Services,1,1,No,No,No
Arlyn Toolworks,5,N/A,No,No,No
"ARM Automation, Inc.",6,22,No,No,No
"ARMADA Marine Robotics, Inc.",1,3,No,No,No
ARMADILLO AEROSPACE L.P.,1,8,No,No,No
"ARMAGEN TECHNOLOGIES, INC.",27,9,No,No,No
Armament Systems Inc,2,45,No,No,No
"Armaments Research Company, Inc.",5,20,No,No,No
ARMIS BIOPHARMA INC,1,5,No,No,No
"Armodias, LLC",1,4,No,No,No
"ARMONICA TECHNOLOGIES, INC.",1,23,No,No,No
"ARMONX, INC.",1,3,No,Yes,Yes
"Armoor Ophthalmics, Inc.",2,N/A,No,No,No
Armored Things Inc.,1,24,No,No,No
"Armorworks Enterprises, Inc.",29,6,Yes,No,No
Armpac Co,1,3,No,No,No
ARMR SYSTEMS LLC,1,2,No,Yes,No
"ARMS CYBER DEFENSE, INC.",2,7,No,No,No
Armstrong Engineering,1,1,No,No,No
ARMUS CORPORATION,1,N/A,No,No,No
"Arnav Systems, Inc.",2,N/A,No,No,No
Arnco,1,49,No,No,No
Arnold Forest Products Corporation,1,N/A,No,Yes,No
"Arnoldware Applications, LLC",1,1,No,No,No
Arnox Corp,1,8,No,No,No
AROGI INC,1,4,No,No,No
"Aromatix, Inc.",1,1,No,No,No
Aromha Inc,1,1,No,No,No
"Aronex Pharmaceuticals, Inc",3,N/A,No,No,No
ARONORA INC,21,8,No,No,No
Arorae Corporation,2,10,No,No,No
"ARP Networks, Inc.",1,5,No,No,No
"ARPHARM BIOTECHNOLOGY, LLC",1,N/A,Yes,No,No
ARPHION LTD.,2,2,No,No,No
ARQBALL LLC,3,4,No,No,No
Arradiance LLC,6,10,No,No,No
"Array Information Technology, Inc",2,204,No,Yes,No
"ARRAY SCIENCE, LLC",1,0,No,No,No
Array Vision Engineering Co.,2,7,Yes,No,No
Arraycom Inc.,2,1,No,No,No
"ARRAYOMICS, INC.",6,N/A,No,No,No
ARRAYWORKS INC,1,13,No,No,No
"ArrayXpress, Inc.",1,10,No,No,No
"Arrevus, Inc.",8,3,No,No,No
Arrhythmia Dynamics LLC,1,2,No,No,No
ARRHYTHMOTECH,2,1,No,No,No
"Arrow Science And Technology, LLC",1,5,No,Yes,No
"Arrow Tech Associates, Inc",5,10,Yes,No,No
Arrowhead Plastic Engineering,1,38,No,No,No
Arrowhead Technologies,1,N/A,Yes,Yes,No
ArrowLogics Corporation,2,N/A,No,No,No
"Arrowsmith Shelburne, Inc.",2,N/A,No,No,No
Arrowsmith Technologies Inc,1,N/A,No,No,No
"Arroyo Instruments, LLC",2,0,No,No,No
"Arroyo Optics, Inc.",4,2,No,No,No
"Arryx, Inc.",4,N/A,No,No,No
Arseco,4,N/A,No,No,No
ARSENAL MEDICAL INC,4,16,No,No,No
Art &amp; Science Productions LLC,1,7,Yes,No,No
Art And Science Graphics,1,N/A,No,No,No
"Art Anderson Associates, Inc.",19,50,No,No,No
ART INSTITUTE OF NEW YORK AND NEW JERSEY,3,N/A,No,No,No
"Art of Elements, LLC",1,1,No,No,No
ART OFFICE CORP,2,2,No,No,No
"ARTA BIOSCIENCE, INC.",1,0,No,No,No
"ARTAIC, LLC",6,8,No,No,No
"ARTANN LABORATORIES, INC.",36,12,No,No,No
Artbox LLC,2,3,Yes,No,No
Artec Associates Inc.,2,9,No,No,No
"ARTECEL SCIENCES, INC.",5,N/A,No,No,No
Artech Assoc.,2,5,No,No,No
Artech Corp,3,37,No,No,No
ARTeKCO,1,3,No,Yes,No
Artel Inc.,2,N/A,No,No,No
Artelligence Inc.,2,N/A,No,No,No
"Artemis International, Inc.",1,N/A,Yes,No,No
Artemis MRI LLC,1,N/A,No,No,No
"Artemis, Inc.",12,25,No,No,No
"ARTEP, INC.",4,19,No,No,No
"Arteriocyte, Inc.",12,N/A,No,No,No
Artery Communication,2,4,Yes,No,No
"ARTERY THERAPEUTICS, INC.",3,3,No,No,No
ARTESION INC,1,1,No,No,No
"ARTHROCHIP, LLC",6,N/A,No,No,No
"Arthroflex Systems, Inc.",1,N/A,No,No,No
"Arthur Technology, Inc.",1,N/A,No,No,No
ARTIAM BIO INC.,1,2,No,No,No
"ARTICULAR ENGINEERING, LLC",4,N/A,Unavailable,Unavailable,Unavailable
"ARTICULATE BIOMEDICAL, LLC",1,1,No,No,No
"Articulate Biosciences, LLC",2,2,No,No,No
ARTICULATE SOFTWARE INC,2,3,No,No,No
"Artifex Equipment, Inc.",1,N/A,No,No,No
ARTIFICIAL CELL TECHNOLOGIES INC,5,9,No,No,No
Artificial Hearing Systems Cp,5,5,No,No,No
Artificial Intelligence,5,N/A,No,No,No
Artificial Intelligence Resear,2,2,No,No,No
ARTIFICIAL REALITY CORPORATION,3,N/A,No,No,No
ARTIMUS ROBOTICS INC.,3,5,No,No,No
"Artio Medical, Inc",3,9,No,No,No
"ARTIS, L.L.C.",6,54,No,No,No
ARTISAN LABORATORIES CORP.,1,3,No,No,No
"Artisent, Inc.",1,14,No,No,No
"Artisight, Inc.",2,4,No,No,No
"ARTIUM TECHNOLOGIES, INC.",33,10,No,No,No
Arts Computer Products Inc,1,N/A,No,No,No
"ARTSCO, INC.",6,N/A,No,No,No
Artus Therapeutics Inc.,2,2,No,No,No
"ARTYX PHARMACEUTICALS, INC.",2,N/A,No,No,No
"Aruna Biomedical, Inc.",11,41,No,No,No
Arva Intelligence Corp,2,9,No,No,No
ARVEGENIX LLC ,3,6,No,No,No
"ARVENS TECHNOLOGY, INC.",2,3,No,No,No
"Arvetas Biosciences, Inc.",1,5,No,No,No
"Arvinas, Inc",1,20,No,No,No
"ARXAN RESEARCH, INC.",10,48,No,No,No
"Arytha Biosciences, LLC",3,4,No,No,No
Arzco Medical Electronics Inc.,2,N/A,No,No,No
ARZEDA Corp.,8,35,No,No,No
Asa Rule Inc,1,N/A,No,No,No
"Asake Biotechnology, LLC",1,3,No,No,Yes
"ASAT, INC.",3,4,No,No,No
"ASB Industries, Inc.",1,N/A,No,Yes,No
"ASCA, INC.",7,6,No,No,No
ASCEND HIT LLC,1,52,No,No,No
"Ascend Innovations,Inc",2,15,No,No,No
"Ascend Integrated Technology Solutions, INC",2,10,No,No,No
"ASCENDANT DIAGNOSTICS, LLC",1,5,No,No,No
"Ascendant Engineering Solutions, LLC",16,28,No,No,No
"ASCENDING HEARING TECHNOLOGIES, LLC",1,2,Yes,No,No
"Ascending Node Technologies, LLC",5,5,No,No,No
ASCENSION TECHNOLOGY CORPORATION,12,N/A,No,No,No
Ascent Bio-Nano Technologies Inc,10,4,Yes,Yes,No
"Ascent Solar Technologies, Inc.",5,26,No,No,No
Ascent Technology,6,N/A,No,No,No
"Ascenta Therapeutics, Inc.",2,N/A,No,No,No
"ASCENTECH ENTERPRISES, INC.",1,64,No,Yes,No
"ASCENTGENE, INC. ",1,4,No,No,No
"Ascentia Imaging, Inc.",4,3,No,No,No
"Asclepix Therapeutics, Inc.",6,3,No,No,No
"ASCOR, INC.",1,25,No,No,No
Ascribe Bioscience Inc.,3,3,No,No,No
"ASDDR, LLC",1,5,Yes,No,No
ASE OPTICS,5,9,No,No,No
"Aseg, Inc.",1,10,No,No,No
Asgard Microwave,2,N/A,No,No,No
"ASH ACCESS TECHNOLOGY, INC.",15,N/A,No,No,No
Ashland Prototypes,2,N/A,No,No,No
"Ashlawn Energy, LLC",1,12,Yes,No,No
AshRem Technologies,3,2,No,No,No
"ASHTON SECURITY LABORATORIES, LLC",2,5,No,No,No
"Ashton, David",1,3,No,No,No
Ashwin-Ushas Corporation ,41,8,No,Yes,No
"ASI ALPHA SCIENTIFIC, INC.",1,N/A,No,Yes,No
"ASI INSTRUMENTS, INC",3,N/A,No,No,No
ASI TECHNOLOGY CORP.,5,6,No,No,No
"ASIC North, Inc.",1,108,No,No,No
Asier Technology Corporation,6,5,No,No,No
"ASILOMAR BIO, INC.",2,3,No,No,No
"ASIMICA, INC.",1,2,No,No,Unavailable
"ASIP, INC.",4,25,No,No,No
"ASIUS TECHNOLOGIES, LLC",4,8,No,No,No
Askari Murtaza,1,4,No,No,No
"ASKLEPIOS BIOPHARMACEUTICAL, INC.",4,N/A,No,No,No
"ASL Analytical, Inc.",8,10,No,No,No
Asociates Of Cape Cod Inc.,1,N/A,No,No,No
ASOLEYO LLC,1,2,No,No,No
Asoma Instruments,1,30,No,No,No
"Aspect Consultant Group, LLC",2,N/A,No,No,No
"ASPEN AEROGELS, INC.",92,105,No,No,No
ASPEN CONSULTING GROUP INC,4,79,Yes,No,No
Aspen Diagnostics Corp,1,N/A,No,No,No
"ASPEN MEDISYS, LLC",4,0,No,No,No
"ASPEN PRODUCTS GROUP, INC.",40,7,No,No,No
"Aspen Sciences, Inc",1,2,No,No,No
"Aspen Stem Cell Institute, LLC",1,5,No,No,No
"Aspen Systems, Inc.",123,14,No,Yes,No
"Aspero Medical, Inc.",2,3,No,No,No
Aspex Inc.,4,N/A,No,No,No
Asphalt Systems Ohio Inc,1,4,No,No,No
"ASPIRA BIOSYSTEMS, INC.",3,N/A,No,No,No
"Aspire Solutions, Inc",12,9,No,No,No
ASPIREBIO CORP,1,1,No,No,No
"ASPIRIN SOFTWARE, INC.",1,2,No,No,No
ASPIRING UNIVERSE CORPORATION,2,3,No,Yes,No
"ASPYRIAN THERAPEUTICS, INC.",2,0,No,No,No
ASR Corporation,18,3,No,No,No
"ASRC Federal Astronautics, LLC",11,3,No,Yes,No
"ASRC Federal System Solutions, LLC ",1,15,No,Yes,No
ASRC RESEARCH &amp; TECHNOLOGY SOLUTIONS,5,7,No,No,No
Assay Designs Inc.,2,N/A,No,No,No
"Assay Research, Inc.",4,N/A,No,No,No
"Assembly Guidance Systems, Inc.",4,20,No,No,No
"ASSENTI, LLC",2,N/A,No,No,No
Assessment Systems Corp,2,5,No,No,No
ASSESSMENTS ILLUSTRATED,2,N/A,Yes,No,No
Assetas Inc.,3,6,No,No,No
Assimilate Inc,1,N/A,No,No,No
Assist Equipment Development Inc.,1,1,Yes,Yes,No
Assistech Systems LLC,12,8,No,No,Yes
ASSISTIVE TECHNOLOGY DEVELOPMENT INC,1,5,No,No,No
"Associate Control, Research &amp;",1,N/A,No,No,No
Associated Dynamics Intl,1,N/A,No,Yes,No
Associated Enterprise Dvlpmnt,2,N/A,No,No,No
Associated Enterprises Inc.,10,N/A,No,No,No
Associates And Ferren,3,25,No,No,No
Association Management &amp; Cons.,2,N/A,No,No,No
"ASSUAGE PHARMACEUTICALS, INC.",3,4,No,No,No
Assurance Technologies Inc.,2,N/A,No,No,No
Assurance Technology Corporation ,6,235,No,No,No
"ASSURED BIO LABS, LLC",2,14,Yes,No,No
ASSURED BIOTECHNOLOGY CORP.,1,1,No,No,Yes
"Assured Information Security, Inc.",31,340,No,No,No
"Assured Space Access Technologies, Inc",3,30,No,No,No
"AST PRODUCTS, INC.",24,N/A,No,No,No
Asta-blu,1,3,No,Yes,No
"ASTALAKE BIOSYSTEMS, INC.",5,3,No,No,No
"ASTALAKE BIOSYSTEMS, INC.",2,3,Unavailable,Unavailable,Unavailable
Aster Assocs,1,13,No,No,No
Aster Inc.,4,N/A,No,No,No
"ASTER LABS, INC",22,14,No,Yes,No
ASTERION TACTICAL LLC,1,5,No,No,No
ASTERO ERADO INC.,2,3,No,No,No
Astero Technologies LLC,2,3,No,No,No
"ASTHMA MANAGEMENT SYSTEMS, LLC",1,0,No,No,No
Astleford Inc.,1,N/A,No,No,No
"Astra Space, Inc.",19,10,No,No,No
"Astra Technologies, Inc",3,2,No,No,No
"ASTRAEA THERAPEUTICS, LLC",7,5,Yes,No,No
Astraion LLC,1,4,No,No,No
ASTRAL INFINITI LLC,1,2,No,No,No
"Astral Technology Unlimited, Inc.",3,N/A,No,No,No
"ASTRALL, LLC",1,N/A,No,No,No
"ASTRALUX, INC.",45,3,No,No,No
Astranis Space Technologies Corp.,2,280,No,No,No
Astrapi Corporation,6,5,No,No,No
Astrileux Corporation,5,1,Yes,Yes,No
Astro Digital US Inc.,1,25,No,No,No
Astro Innovations Inc,3,3,No,No,No
Astro International,3,N/A,No,No,No
Astro Technology Inc.,7,14,No,No,No
"Astrobotic Technology, Inc.",26,138,No,No,No
ASTROCYTE PHARMACEUTICALS INC. ,3,2,No,No,No
ASTROLABE ANALYTICS INC,3,1,No,No,No
Astron Research &amp; Engineering,21,30,No,No,No
"ASTRON WIRELESS TECHNOLIGIES, INC.",68,37,No,No,No
Astronautics Co,1,5,No,No,No
Astronetx PBC,1,5,No,No,No
Astronix Research LLC,3,2,No,No,No
Astrophysics Research Corp,3,N/A,No,No,No
"ASTROPORT SPACE TECHNOLOGIES, INC.",1,6,Unavailable,Unavailable,Unavailable
"ASTROPOWER, INC.",80,30,No,No,No
Astrotech Inc,2,3,No,No,No
AstroTerra Corporation,16,40,No,No,No
Astrox Corporation,10,3,No,Yes,No
Astyn,1,3,No,No,No
"ASURAGEN, INC.",23,121,No,No,No
Asylon Incorporated,4,54,No,No,No
Asylum Labs INC,1,4,No,No,No
Asylum Research Corporation,3,47,No,No,No
"ASYMMETREX, LLC",1,1,No,No,No
Asymmetric Technologies LLC,12,14,No,No,No
"Asystbio Laboratories, LLC",1,5,No,No,No
At Biochem,1,N/A,No,No,No
"AT SCIENCES, LLC",7,2,No,No,Yes
Ata Corpon,3,N/A,No,No,No
"ATA Engineering, Inc.",101,187,No,No,No
ATAC,24,78,No,No,No
"ATACAMA, Inc.",2,4,No,Yes,No
"ATACTIC TECHNOLOGIES, INC.",8,N/A,No,No,No
"Atair Aerospace, Inc",5,20,No,No,No
"ATAIRGIN BIOTECHNOLOGIES, INC.",1,N/A,No,No,No
Atakama Inc.,1,24,No,No,No
Atantares Corp,2,2,No,No,No
ATC-NY INC,142,17,No,No,No
Ateam Corp,13,11,Yes,No,No
"ATEC, Inc.",29,3,No,No,No
Atek Data Corp,3,2,No,No,No
Atek Metals Center Inc,1,N/A,No,No,No
ATEK RESEARCH COMPANY,1,N/A,No,Yes,No
"ATEL, LLC",5,7,No,No,No
ATERIS Technologies,3,4,No,No,No
Atg,1,N/A,No,No,No
ATGC Inc.,4,2,No,No,No
Atharva LLC (dba Atharva Sciences),1,3,No,No,No
ATHEM L.L.C.,1,2,No,No,No
"Athena Biotechnologies, Inc.",1,11,No,No,No
"ATHENA ENERGY, LLC.",1,2,Yes,No,No
Athena Environmental Sciences Inc,4,5,No,No,No
Athena Group/social Technology,5,N/A,No,No,No
"Athena Gtx, Inc.",3,25,No,No,No
Athena Labs Inc.,1,N/A,No,No,No
ATHENA NETWORK SOLUTIONS LLC,1,2,No,No,No
Athena Neurosciences Inc.,7,N/A,No,No,No
"Athena Power, Inc.",1,3,No,Yes,Yes
ATHENA SCIENCES CORPORATION,1,19,No,No,Yes
"Athena Security, Inc.",1,25,No,No,No
Athena Systems Inc,1,3,No,No,No
"ATHENA TECHNOLOGIES, INC.",14,70,No,No,No
Athena&#039;s Compass LLC ,1,5,No,No,No
Athenium LLC,4,100,No,No,No
Athens Research And Technology,7,N/A,No,No,No
"Atheraxon, Inc.",2,3,No,No,No
"Atherotech, Inc.",1,N/A,Yes,No,No
"ATHERSYS, INC.",20,N/A,No,No,No
"Atherton Quantum Insight, LLC",2,2,No,No,No
"ATHGHIN BIOTECHNOLOGY, INC.",3,2,No,No,No
"Athna Biotech, Inc.",1,6,No,No,No
Athtec Systems,2,N/A,No,No,No
"ATI Industrial Automation, Inc. ",4,372,No,No,No
"ATI, INC.",9,1,No,No,No
ATIGEN,1,N/A,No,No,No
"ATKINS &amp; PEARCE, INC.",3,250,No,No,No
Atkinson-noland Assoc. Inc.,4,N/A,No,No,No
Atlan-tech Inc,3,6,No,No,No
Atlanta Signal Processors Inc.,2,N/A,No,No,No
"ATLANTEC ENTERPRISE SOLUTIONS, INC.",13,10,No,No,No
Atlantex Corp.,1,N/A,No,No,No
Atlantia Energy Corp.,2,N/A,No,No,No
ATLANTIC AEROSPACE ELECTRONICS CORP.,79,N/A,No,No,No
Atlantic Antibodies,1,N/A,No,No,No
Atlantic Applied Research Corp,19,N/A,No,No,No
Atlantic Aquaculture,1,N/A,No,No,No
Atlantic Biomass,1,3,No,Yes,Yes
"ATLANTIC COAST TECHNOLOGIES, INC.",2,6,No,No,No
"Atlantic Consulting Services, Inc.",6,20,No,No,No
Atlantic Corporation,2,2,No,No,No
"Atlantic Drone Pros, LLC",1,4,No,No,No
Atlantic LittleNeck ClamFa,4,55,No,No,No
Atlantic Medical Systems,1,N/A,No,No,No
Atlantic Microsystems Inc.,2,N/A,No,Yes,No
"ATLANTIC PHARMACEUTICALS, INC.",2,N/A,No,No,No
Atlantic Resources Corpon,1,N/A,No,No,No
AtlanticProCare,1,8,Yes,No,No
"Atlantis Industries, Inc.",1,4,No,No,No
Atlantis Laboratory Systems,1,N/A,Yes,No,No
Atlantis Research Gp,1,3,No,No,No
ATLAS AI P.B.C.,2,7,No,No,No
"Atlas Bimetal Labs, Inc. ",1,20,No,Unavailable,Unavailable
Atlas Corpon,1,N/A,No,No,No
Atlas Data Systems,2,N/A,No,Yes,No
"ATLAS DEVICES, LLC ",2,25,No,No,No
ATLAS MEDTECH LLC,1,4,No,No,No
Atlas Regeneration Technologies,1,1,No,No,No
ATLAS SCIENTIFIC,49,2,No,No,No
Atlas Scientific LLC,1,10,Unavailable,Unavailable,Unavailable
"ATLAS Space Operations, Inc.",6,28,No,No,No
"Atlas Technologies, Inc.",1,N/A,No,No,No
ATMAN THERAPEUTICS CO.,1,5,No,Yes,No
ATMco,1,3,No,Yes,No
"ATMOSPHERIC &amp; ENVIRONMENTAL RESEARCH, INC.",57,110,No,No,No
"Atmospheric &amp; Space Technology Research Associates, L.L.C.",47,64,No,No,No
"Atmospheric &amp; Space Technology Research Associates, LLC (ASTRA)",1,14,Unavailable,Unavailable,Unavailable
Atmospheric Glow Technologies,20,N/A,No,No,No
Atmospheric Health Sciences,2,4,No,No,No
"Atmospheric Observing Systems, Inc.",29,3,No,No,No
"Atmospheric Plasma Solutions, Inc.",10,17,No,No,No
Atmospheric Probing,1,N/A,No,No,No
ATMOSPHERIC TECHNOLOGY SERVICES CO. LLC,2,4,Yes,Yes,Yes
Atn Microwave Inc,1,N/A,No,No,No
"Atocera, Inc.",1,3,No,No,No
ATODYNE TECHNOLOGIES  LLC,3,6,No,No,No
ATOLLA TECH LLC,4,3,Yes,No,No
ATOLLO Technology Solutions,1,10,No,Yes,No
"Atolytics, Inc.",2,2,No,No,No
Atom Bioworks Inc,2,2,No,No,No
Atom Computing Inc.,2,3,No,No,No
ATOM INC,8,4,No,No,No
"ATOM SCIENCES, INC.",70,N/A,No,No,No
AtomBeam Technologies Inc.,2,3,No,No,No
"Atometric, Inc.",2,N/A,No,No,No
"Atomic Precision Systems, Inc.",2,2,No,No,No
Atomic-6 LLC,5,5,No,No,No
Atomica Corp.,10,100,No,No,No
ATOMNAUT INC.,2,1,No,No,No
Atomos Nuclear and Space Corporation,3,17,Yes,No,No
ATOMUS CORPORATION,4,3,No,Yes,Yes
"ATONOMETRICS, INC.",4,8,No,No,No
"Atoptix, Inc.",3,2,No,No,No
"Atrapos Therapeutics, LLC ",1,2,No,No,No
Atrevida Science LLC,3,2,Yes,Yes,No
"Atrex Energy, Inc.",11,50,No,No,No
Atrin Pharmaceuticals,1,4,No,No,No
"ATRIUS INDUSTRIES, INC.",1,15,No,No,No
"ATRIX LABORATORIES, INC.",9,N/A,No,No,No
"Atropos Therapeutics, Inc.",1,2,No,No,No
"ATRP Solutions, Inc.",4,4,No,No,No
"ATS-MER, LLC",485,36,No,No,No
"ATSP Innovations, Inc.",15,8,No,No,No
Atss Inc.,24,N/A,No,No,No
"ATTAGENE, INC.",4,N/A,No,No,No
"Attainment Co., Inc.",9,50,No,No,No
Attention Control Systems,5,N/A,No,No,No
"ATTENUON, LLC",3,N/A,No,No,No
"Attivo Networks, Inc.",2,221,No,No,No
ATTO BIOSCIENCE,1,N/A,No,No,No
"Atto Instruments, Inc.",2,N/A,No,No,No
"AttoDx, Inc. ",1,3,No,No,No
"ATTOGEN, INC",2,N/A,No,Yes,No
Attogene Corporation,3,1,No,No,No
"ATTOLLO ENGINEERING, LLC",51,65,No,No,No
"Attollo, LLC",1,16,No,No,No
Attometrics,1,3,No,No,No
ATTORIS LLC,1,3,No,No,No
"ATTOTEK, INC.",5,12,No,No,No
ATTOTRON BIOSENSOR CORPORATION,3,N/A,No,No,No
ATTUNE NEUROSCIENCES INC,1,5,No,No,No
ATUX ISKAY GROUP LLC,1,1,No,No,No
ATX Photonics LLC,1,1,No,Yes,No
"AUBURN CHEMICAL CO., INC.",2,2,Yes,No,No
"Auburn Machinery, Inc.",3,N/A,No,No,No
"Aucta Pharmaceuticals, LLC",1,15,No,Yes,No
Auctionomics,1,2,No,No,No
"AUCTUS BLUE, LLC",2,4,No,No,Yes
"Audentia, Inc.",2,2,No,No,No
Audiance,2,2,No,No,No
"AUDIGICOMM, LLC",2,N/A,Yes,No,No
AUDIMAX CORPORATION,1,N/A,No,No,No
Audiodontics LLC,4,3,No,No,No
"Audiofile, Inc.",5,N/A,No,No,No
AUDIOLOGICAL ENGINEERING CORPORATION,21,N/A,No,No,No
"AUDIOLOGY, INC",9,N/A,No,No,No
Audiometer Development Group,2,N/A,No,No,No
Audiopack,1,125,No,No,No
AuditMyBooks,1,4,No,No,No
Audological Engineering Corp,2,N/A,No,No,No
Aufero LLC,1,2,Yes,Unavailable,No
"Aug, Inc.",1,N/A,No,No,No
AUGdimer LLC,1,4,No,No,No
"AUGER COMMUNICATION, INC.",2,N/A,No,No,No
AUGMENTA BIOWORKS INC,1,15,No,No,No
"AUGMENTECH, INC.",16,N/A,No,No,No
Augmented Training Systems Inc,1,15,No,No,No
Augmented Vision Inc,1,3,No,No,No
Augmentir Inc.,2,20,No,No,No
"Augmntr, Inc.",7,12,No,No,No
"August Design, Inc.",5,24,No,No,No
"AUGUST RESEARCH SYSTEMS, INCORPORATED",2,5,No,No,No
August Systems Inc,2,60,No,No,No
"AUGUSTA PHARMACEUTICALS, INC.",1,0,Yes,No,No
"Augusta Systems, Inc.",3,15,No,No,No
Augustine Engineering,2,N/A,No,No,No
"Auka Technology, Inc.",1,N/A,No,No,No
"Aukera, Inc",1,2,Yes,No,No
Aul Instruments Inc,1,14,No,No,No
"AUM LifeTech, Inc.",1,6,No,Unavailable,No
"Auma Laboratories, LLC",1,4,No,No,No
"Aura Intelligent Systems, Inc.",2,5,Yes,Yes,No
"AURA NANOTECHNOLOGY, LLC",1,N/A,No,No,No
"Aura Systems, Inc.orporated",6,N/A,No,No,No
"AURA Technologies, LLC",19,30,No,No,No
Auragent Bioscience LLC,3,11,No,No,No
Aural Analytics LLC,4,4,No,No,No
"AuraSense, LLC",5,5,No,No,No
AURATION BIOTECH INC,1,1,No,No,No
Auratus Bio LLC ,1,1,No,No,No
"AURAZYME PHARMACEUTICALS, INC.",2,N/A,No,No,No
"AUREOGEN, INC.",6,N/A,No,No,No
AURESTECH INC,1,3,Yes,No,No
Aureus Innovation LLC,1,2,No,No,No
Auriga Measurement Systems LLC,24,19,No,No,No
"AURISTOR, INC.",2,4,No,No,No
"AURITEC PHARMACEUTICALS, INC.",28,11,No,No,No
AURORA ASSOC.,32,3,Yes,Yes,No
"Aurora Bio, Inc.",1,5,No,No,No
AURORA BIOSCIENCES CORPORATION,9,N/A,No,No,No
AURORA FLIGHT SCIENCES CORPORATION,175,482,No,No,No
"Aurora Information Technology, Inc.",1,4,No,No,No
Aurora Insight Inc.,1,24,No,No,No
"Aurora Oncology, Inc. ",4,1,No,No,Yes
"AURORA OPTICS, INC.",9,N/A,No,No,No
"Aurora Semiconductor, LLC",1,28,No,No,No
"AURORA SIMULATION, INC.",4,25,Yes,No,No
Aurora Technologies,16,N/A,No,No,No
"AURRION, INC.",15,30,No,No,No
AUSCULTECH DX LLC,3,4,Yes,No,No
"Ausim, Inc.",5,5,No,No,No
"Auspex, Inc.",1,2,Yes,No,No
"AUST DEVELOPMENT, LLC",1,0,No,No,No
Austin Biological Lab Inc,1,N/A,No,No,No
Austin Data Management Associa,6,N/A,No,No,No
AUSTIN GEOTECH SERVICES INC,2,2,No,Yes,Yes
"AUSTIN INFO SYSTEMS, INC.",11,158,No,No,No
AUSTIN RESEARCH ASSOCIATES,2,4,No,No,No
"Austin Satellite Design, LLC",3,1,No,No,No
"AUSTRAL ENGINEERING &amp; SOFTWARE, INC.",10,7,No,No,No
Authentag LLC ,1,9,No,No,No
"AUTHENTECHNOLOGIES, LLC",2,2,Yes,No,No
Autocrawler Llc,1,15,No,No,No
"Autocrib, Inc. ",1,105,No,No,No
Autodesk Inc.,2,N/A,No,No,No
"Autoflex, Inc.",2,61,Yes,Yes,No
"Autogenesis Technologies, Inc.",1,N/A,No,No,No
"Autoimmune Technologies, LLC",9,10,No,No,No
"Autoimmunity Biologic Solutions, Inc.",4,0,No,No,No
"AUTOIVF, INC.",1,3,No,No,No
Automa Aurora Inc.,1,N/A,No,No,No
Automagic Control Corpon,1,N/A,No,No,No
"Automat Solutions, Inc.",3,5,No,No,No
Automata Computer &amp; Eng,1,2,No,No,No
"AUTOMATE SCIENTIFIC, INC.",2,5,No,No,No
Automated Analysis Corporation,10,290,No,No,No
"Automated Cell Technology,",2,N/A,No,No,No
"Automated Control Systems,",3,N/A,No,No,No
"Automated Controversy Detection, Inc.",2,3,Yes,No,No
"Automated Decisions, LLC",1,N/A,No,No,No
Automated Diagnostic Systems,4,5,No,No,No
"Automated Functions, Inc.",30,N/A,No,No,No
Automated Instruments,2,1,No,No,No
"AUTOMATED MEDICAL DIAGNOSTICS, LLC",2,4,No,No,No
Automated Precision Inc.,10,115,No,No,No
Automatic Sync,4,3,No,No,No
"AUTOMATIKA, INC.",6,10,Yes,No,No
Automation Concepts &amp; Sys Inc,1,N/A,No,No,No
Automation Management,1,20,No,No,No
Automation Research Of Cincinn,1,3,No,No,No
"Automation Research, Inc.",1,N/A,No,No,No
"AUTOMATION SCIENCES, LLC",1,2,No,No,No
Automation Technology Corp.,2,4,No,No,No
"Automation, Integration of Information &amp; Sy",1,1,Yes,Yes,No
"Automatix, Inc.",13,65,No,No,No
Automatrix Inc.,2,N/A,No,No,No
"AUTOMEDX, INC.",3,6,No,No,No
Autometric Inc.,15,490,No,No,No
"AUTOMODALITY, INC.",1,5,No,No,No
"Automotive Resources, Inc.",2,5,No,No,No
AUTONODYNE LLC,3,28,No,No,No
"Autonomic Materials, Inc.",2,8,No,No,No
"Autonomous Exploration, Inc.",2,2,No,No,No
AUTONOMOUS HEALTHCARE INC,14,7,No,No,No
"AUTONOMOUS INNOVATIONS, INC.",1,3,No,No,No
"AUTONOMOUS SOLUTIONS, INC.",28,155,No,No,No
"Autonomous Surface Vehicles (ASV), LLC",1,20,Unavailable,Unavailable,Unavailable
Autonomous Technologies Corp.o,6,N/A,No,No,No
"Autonomous Therapeutics, Inc.",2,20,No,No,No
AUTONOMOUS TRACTOR CORPORATION,1,10,No,No,No
Autonomy Engine LLC,1,2,Yes,No,No
Autoscope Corp.,2,N/A,No,No,No
Autrec,1,N/A,No,No,No
"Autus Valve Technologies, Inc.",1,1,No,No,No
AUUSV LLC,1,2,No,No,No
Auv LLC,1,40,No,No,No
"AUXAGEN, INC.",6,N/A,No,No,No
Auxon Corporation,2,6,No,No,No
Av-alarm Corp And Covox Inc,1,N/A,No,No,No
AV-CONNECT INC,3,1,No,No,No
