Company Name,Experience With SBIR Program,Number of Employees,Is Woman Owned,Is Socially and Economically Disadvantaged,Is HUBzone Owned
"Amar Transportation Research &amp; Consulting, Inc.",1,8,No,Yes,No
Amaratek,1,5,No,No,Yes
"Amarillo Biosciences, Inc.",2,N/A,No,No,No
Amas Consortium,1,1,No,No,No
AMAYSING IDEAS LLC,1,1,Yes,No,No
"Amazability, Inc.",3,N/A,No,No,No
Amazing Grains Grower Cooperative,1,N/A,No,No,No
AMBALUX CORP.,7,6,No,No,No
"Ambay Immune Sensors And Controls, LLC",1,6,Yes,No,No
"Amber Agriculture, Inc.",2,2,No,No,No
Amber Engineering Inc,4,N/A,No,No,No
Amber Waves Software,6,6,No,No,No
"Ambercycle, Inc.",2,2,No,No,No
"AMBERGEN, INC",57,6,No,No,No
"AMBERSTONE BIOSCIENCES, INC.",3,12,No,Yes,No
AMBERWAVE SYSTEMS CORP.,4,6,No,No,No
"Amberwave, Inc.",5,4,No,No,Yes
"AMBI ROBOTICS, INC.",1,15,No,No,No
"Ambi, Inc.",1,N/A,No,No,No
Ambico Inc,1,N/A,No,No,No
"Ambient Computing, Inc.",1,N/A,No,No,No
"AMBIENT LOGIC, LLC",1,2,No,No,No
AMBIENT MICRO,3,4,No,No,No
"AMBION DIAGNOSTICS, INC.",72,N/A,No,No,No
"AMBION, INC.",1,0,No,No,No
Ambiq Micro,1,4,No,No,No
"AMBOTS, INC.",2,5,No,No,Unavailable
AMBP Technology Corporation,16,3,No,No,No
"AMBRYX BIOTECHNOLOGY, INC.",2,0,No,No,No
"AMBULATORY MONITORING, INC.",13,N/A,No,No,No
"Amchemteq, Inc",2,3,No,No,No
"AMCOM Communications, Inc.",5,10,No,No,No
Amcomp Corp.,1,6,No,Yes,No
AMDX PROGNOSTX Incorporated,1,3,No,No,No
Amdyne Corp,1,23,No,Yes,No
AMEBAGONE INC,6,1,No,No,No
AMELGO,2,5,No,No,No
Amelia Technologies LLC,5,4,Yes,No,No
Amend Music Center,1,N/A,No,No,No
Ameranth Technology Systms,3,8,No,No,No
"Amerasia Technology, Inc.",36,20,No,Yes,No
Amercom Inc,6,2,No,No,No
"AMERCOM, A SYNTERIALS CO.",1,N/A,No,No,No
"AMERGINT Technologies, Inc.",3,25,No,No,No
"AMERICA&#039;S PHENIX, INC.",6,1,No,Yes,No
American Academy of Aeronautics,1,25,No,No,No
American Acoustical Prod,1,54,No,No,No
American Advanced Technologies,1,1,No,No,No
American Aerospace Engineering LLC,1,10,No,No,No
"American Aerospace Technologies, Inc",1,4,No,No,No
AMERICAN ANDROI,5,24,No,No,No
American Artificial Larynx Com,1,N/A,No,No,No
American Benchmark Machine Works,2,7,No,No,No
"American Biodiesel, Inc. Dba Community Fuels",1,12,No,No,Yes
American Biogenetic Scie Inc,1,N/A,No,No,No
AMERICAN BIOGENETIC SCIENCES,2,N/A,No,No,No
American Biointerface Corp,3,N/A,No,No,No
American Biomed Inc,1,N/A,No,No,No
"American BioOptics, LLC",5,3,No,No,No
American Biophysics Corporation,3,N/A,No,No,No
"American Biorganics, Inc.",1,N/A,No,No,No
American Biorobotics Inc.,2,N/A,No,No,No
American Biotechnology Co,6,10,No,No,No
AMERICAN BIOTECHNOLOGY RESEARCH CORP,2,N/A,No,Yes,No
American Boremene Inc,2,N/A,No,No,No
American Boronite Corporation,5,12,No,No,No
American Ceramic,1,2,No,No,No
American Cimflex Corpon,1,N/A,No,No,No
American Combustion Inc,2,N/A,No,No,No
"American Commodities, Inc (ACI)",3,60,No,No,No
American Composite Technology,5,11,No,No,No
American Computational Tech,1,2,No,No,No
American Computing Inc,1,5,No,No,No
American Creative Machine Enterprise.llc,1,6,No,No,No
American Daedalus LLC,1,2,No,No,Unavailable
American Domain Names LLC,1,2,No,No,No
"American Dynamics Flight Systems,",1,4,No,No,No
American Eagle Fuels Inc,1,N/A,No,No,No
American Ecotech L.C.,7,15,No,No,No
"American Educational Assoc., Inc.",1,N/A,No,No,No
"AMERICAN ELECTROMECHANICS, INC.",1,2,No,No,No
AMERICAN ENERGY TECHNOLOGIES COMPANY,19,17,Yes,No,No
American Energy Valve Co,1,27,No,No,No
"AMERICAN ENGINEERING &amp; MANUFACTURING, INC.",3,16,No,No,No
AMERICAN ENGINEERING GROUP LLC,2,5,Yes,No,No
American Fuel Cell LLC,1,3,No,No,No
AMERICAN GENE TECHNOLOGIES INTERNATIONAL,3,0,No,No,No
AMERICAN GNC CORPORATION,182,8,Yes,Yes,No
American Health Research,2,N/A,No,Yes,No
American Health Sciences Corpo,1,N/A,No,No,No
American Heuristics Corporation,1,N/A,No,No,No
AMERICAN HIGHTECH MATERIALS COMPANY,1,N/A,No,No,No
American Holographic Inc,2,N/A,No,No,No
American Hospital Directory,1,N/A,No,No,No
AMERICAN HYDRO JET CORP.,1,N/A,No,No,No
"American Hyperform, Inc",3,2,No,No,No
"American Industrial Casting,",3,50,No,No,No
"American Innovision, Inc.",8,N/A,No,No,No
American Institute For Rsrch,1,N/A,No,No,No
"American Integrated Biologics, Inc.",1,N/A,No,No,No
American Joining Institute,2,N/A,No,No,No
AMERICAN LABORATORY SUPPLIES,17,N/A,Yes,Yes,No
"AMERICAN LIFE SCIENCE PHARMACEUTICALS, INC.",7,3,No,No,Yes
American Lithium Energy Corp.,11,20,No,No,No
"American Maglev Technology of Florida, Inc.",16,2,No,No,No
"American Magnetics, Inc.",10,N/A,No,No,No
American Manufacturing LLC,1,1,No,No,No
"AMERICAN METAL PROCESSING, INC.",5,15,No,No,No
American Micro-optical Inc,2,N/A,No,No,No
American Minority,3,N/A,No,Yes,No
American Monitor Corp,2,27,No,No,No
American Nanofluidics,1,1,No,No,No
AMERICAN NANOTECHNOLOGIES INC,2,2,No,No,No
AMERICAN PACIFIC CORP.,1,197,No,No,No
"AMERICAN PHOTONICS TECHNOLOGY, INC.",9,N/A,No,No,No
American Physics and Technology LLC,3,2,No,No,No
American Power Jet Company,5,18,No,No,No
American Process Design Inc,1,N/A,No,No,No
American Remote Vision Company,3,2,No,No,No
American Research Corporation of Virginia,154,12,No,No,No
American Rocket Company,3,N/A,No,No,No
"American Science and Engineering, Inc.",13,340,No,No,No
American Science and Technology,1,15,No,No,No
"American Semiconductor, Inc. ",21,13,No,No,No
American Software Safety Reliability Ltd.Co,1,10,No,No,No
AMERICAN SOLAR INC,1,4,No,No,No
AMERICAN SUPERCONDUCTOR CORPORATION,90,402,No,No,No
"American Sustainable Rubber Company, LLC",1,5,No,No,No
"AMERICAN SYSTEMS TECHNOLOGY, INC.",6,42,No,Yes,No
"AMERICAN TECHNICAL COATINGS, INC.",10,9,No,No,No
American Technical Services,3,2,No,No,No
American Technology,1,3,No,No,No
"American Technology &amp; Services, Inc.",5,7,No,No,No
AMERICAN TELENETICS CO. LLC,1,1,No,No,No
American Testing Services LLC,3,24,No,No,No
"American Ult Cryogenics, LLC",2,20,No,No,No
American Undulator As Alexander Mikhailichenko,1,2,No,No,No
AMERICAN XTAL TECHNOLOGY,12,12,No,No,No
"AMERIGENICS, INC.",27,N/A,No,No,No
"Amerind, Inc.",2,27,Yes,Yes,No
"AMERINEX APPLIED IMAGING, INC.",10,N/A,No,No,No
"Ameristar Solar, LLC ",1,2,No,No,No
Amerom LLC,1,3,Yes,No,No
AMES Inc.,1,4,No,No,No
"AMES TECHNOLOGY, INC.",6,N/A,No,No,No
Amethyst Research Incorporated,59,12,No,No,No
"AMETHYST TECHNOLOGIES, INC.",6,N/A,Yes,No,No
AMG ENGINEERING &amp; MACHINING INC,3,50,No,Yes,No
Amgen,3,N/A,No,No,No
Amgi Animation LLC,1,25,No,No,No
"AMHERST SYSTEMS, INC.",68,18,No,No,No
Ami Consultants,2,N/A,No,No,No
"AMI Research &amp; Development, LLC",1,5,No,No,No
"Amicrobe, Inc.",1,4,No,No,No
"Amida Technology Solutions, Inc.",2,77,No,No,No
"AMIDEBIO, LLC",3,7,No,No,No
"Amino Company LLC, The",1,4,No,No,No
"AMIRA LEARNING, INC.",1,7,No,No,No
"AMISSA, INC.",1,1,No,No,No
Amita,5,N/A,No,No,No
"Amjet Turbine Systems, LLC",2,N/A,Unavailable,Unavailable,Unavailable
Ammunition Technologies Inc,3,2,No,No,No
"Amniotech, Inc.",4,N/A,No,No,No
Amnis Corporation,31,31,No,No,No
"Amonix, Inc.",7,N/A,No,No,No
Amorient Aquafarm Inc.,1,N/A,No,No,No
Amorphic Tech Ltd,2,5,No,No,No
Amorphous Technologies,3,15,No,No,No
"Amorphyx, Incorporated",3,10,No,No,No
Amp Sport Inc,1,6,No,No,No
"Ampac Biotechnology, Inc.",1,2,No,No,No
AMPAC IN-SPACE PROPULSION,1,90,No,No,No
"Ampaire, Inc.",1,9,No,No,No
Amparo Corp.on,14,N/A,No,No,No
Ampcera Inc.,2,7,No,Yes,No
AMPEERS LLC,7,5,No,No,No
Amperics Inc.,1,5,No,No,No
Ampersand Biosciences LLC,1,7,Yes,No,No
Ampex Data Systems,2,62,Unavailable,Unavailable,Unavailable
Amphionic LLC,8,4,No,No,No
"AMPHP, Inc.",6,15,No,No,No
AMPL Optimization,1,2,No,No,No
"Amplicode, Inc.",1,6,No,No,No
AMPLICON CORPORATION,4,N/A,No,No,No
"Amplification Technologies, Inc.",10,26,No,No,No
"AMPLIFIED DESIGN SOLUTIONS, LLC",1,1,No,No,No
"AMPLIFIED PROTEOMICS, INC.",4,N/A,No,No,No
AMPLION INC.,1,6,No,No,No
"Amplistar, Inc.",1,N/A,No,No,No
"Amplo Biotechnology, Inc.",1,3,Unavailable,Unavailable,Unavailable
"Amplyx Pharmaceuticals, Inc.",13,24,No,No,No
"Amprion, Inc.",10,17,No,No,No
Ampulse Corporation,1,10,No,No,No
"AmpWaveTech, LLC",4,2,No,No,No
"AMPX Technologies, Inc.",2,3,Unavailable,No,No
Amriton LLC,2,1,Yes,Yes,No
AMRON CORPORATION,27,N/A,No,No,No
Amron Management Consultant,2,N/A,No,No,No
AMS. Inc.,5,2,No,No,No
AMSEL MEDICAL CORPORATION,2,6,No,No,No
AMSEN TECHNOLOGIES LLC,32,6,No,No,No
Amseta Corporation,2,3,Yes,Yes,No
"AMT Nano, LLC",1,2,No,No,No
AMT TECHNOLOGIES CORPORATION,1,N/A,No,No,No
"AMT, INC.",16,N/A,No,No,No
Amtec Corporation,14,183,No,No,No
Amtec Engineering Inc,22,N/A,No,No,No
"AMULET PHARMACEUTICALS, INC.",7,N/A,No,No,No
"AMUNIX, INC.",5,N/A,No,No,No
"AMUZA, INC",1,6,No,No,No
Amydis Diagnostics Inc. ,8,5,Yes,No,No
"AMYGDALA NEUROSCIENCES, INC.",1,2,No,No,No
AMYRIS BIOTECHNOLOGIES,4,N/A,No,No,No
An Uncommon Lab,1,1,Unavailable,Unavailable,Unavailable
"Anabas, Inc.",3,4,No,No,No
ANABIOS CORPORATION,5,14,No,No,No
"ANABUS, INC.",2,N/A,No,No,No
Anacapa Sciences,2,N/A,No,No,No
"Anacapa Sciences, Inc.",57,15,No,No,No
"Anactisis, LLC",3,3,No,No,No
Anadigics Inc,4,65,No,No,No
"Anadyne, Inc.",1,2,No,No,No
"ANADYS PHARMACEUTICALS, INC.",10,N/A,No,No,No
ANAEROBE SYSTEMS INC,2,22,No,No,No
ANAFLASH INC.,4,4,No,No,No
ANAGIN,6,4,No,No,No
ANALASE LLC,3,N/A,No,No,No
Analatom Inc,37,7,No,No,No
ANALEX CORP.,5,21,Yes,No,No
"Analex Space Systems, Inc.",2,N/A,No,No,No
"ANALIZA, INC.",12,N/A,No,No,No
Analog Circuit Design,1,3,No,No,No
"ANALOG COMPUTING SOLUTIONS, INC.",1,2,No,No,No
ANALOG PHOTONICS LLC ,9,24,No,No,No
Analog/digital Integrated,2,4,No,No,No
"ANALOGIC ENGINEERING, INC.",4,2,Yes,No,No
Analtom Inc,2,N/A,No,No,No
Analysas Corp,1,N/A,Yes,No,No
Analysis &amp; Computer Systems I,3,10,No,No,No
"ANALYSIS &amp; DESIGN APPLICATION CO., LTD.",1,103,No,No,No
"ANALYSIS &amp; SIMULATION, INC.",25,11,No,No,No
"Analysis and Applications Associates, Inc.",2,2,No,No,No
ANALYSIS AND MEASUREMENT SERVICES CORPORATION,66,67,No,No,No
ANALYSIS DESIGN &amp; DIAGNOSTICS INC,26,10,No,No,No
"Analysis, Integration And Design, Inc.",6,5,No,No,No
"Analyswift, LLC",5,3,No,No,No
Analytek Limited,3,18,No,No,No
"Analytic Design Laboratories, Inc",3,1,No,No,No
ANALYTIC DESIGNS INC,10,9,No,No,No
"ANALYTIC FOCUS, LLC",2,65,Yes,No,No
Analytic Measures Incorporated,5,10,No,No,No
ANALYTIC POWER LLC,20,4,Yes,No,No
"ANALYTICA OF BRANFORD, INC.",27,N/A,No,No,No
"Analytical AI, LLC",1,4,No,Unavailable,No
"ANALYTICAL BIOLOGICAL SERVICES, INC.",15,N/A,No,No,No
ANALYTICAL BIOTECHNOLOGY SRVS,1,N/A,No,No,No
"Analytical Designs, Inc.",2,10,No,No,No
Analytical Detection LLC,1,4,No,No,No
"Analytical Diagnostics Solutions, Inc",7,5,No,No,No
"ANALYTICAL ENGINEERING, INC.",11,49,Yes,Yes,No
Analytical Instrument Systems Inc,9,6,No,No,No
"ANALYTICAL MANAGEMENT LABORATORIES, INC.",1,16,No,Yes,No
"ANALYTICAL MECHANICS ASSOCIATES, INC. ",21,374,No,No,No
"ANALYTICAL SCIENCES, INC.",4,N/A,No,No,No
ANALYTICAL SERVICES &amp; MATERIALS INC,30,80,Yes,Yes,No
"Analytical Services, Inc.",26,145,No,Yes,No
"Analytical Spectral Devices,",7,10,No,No,No
Analyze Inc,1,N/A,No,No,No
"ANAMED, INC.",4,N/A,No,No,No
"Anamet Laboratorytories, In",19,35,No,No,No
"Anametric, Inc.",2,4,No,No,No
ANASAZI BIOMEDICAL RESEARCH,5,N/A,Yes,Yes,No
"ANASPEC, INC.",3,N/A,No,No,No
"Anasphere, Inc",29,6,No,No,No
Anasys Instruments Corp. ,32,17,No,No,No
"Anatagen Pharmaceuticals, Inc.",6,N/A,No,No,No
Anatech International Corp.,3,7,No,No,No
ANATOMIX,5,N/A,No,No,No
"ANATOMYWORKS, LLC",5,0,No,No,No
"ANATRACE, INC.",37,N/A,No,No,No
"Anautics, Inc.",21,41,No,No,No
"AnaVation, LLC",3,150,No,No,No
"Anawah, Inc.",6,N/A,No,No,No
AnCatt Inc.,2,3,No,No,No
"Ancera, Inc.",2,10,No,No,No
Anchor Science LLC,1,4,Yes,No,No
Anchor Technology Inc,2,2,Yes,No,No
"ANCHORE, INC.",3,74,No,No,No
"ANCHORED RSK3 INHIBITORS, LLC",1,2,No,No,No
"Anchovi Labs, Inc",1,5,No,No,No
"ANCILE PHARMACEUTICALS, INC.",4,N/A,No,No,No
"ANCILIA, INC.",1,7,Yes,No,No
"ANCO ENGINEERS, INC.",32,9,No,No,No
"ANCORA PHARMACEUTICALS, INC.",5,N/A,No,No,No
Ancore Corp.,1,35,No,No,No
"Ancure, LLC",3,2,No,No,No
"ANDALYZE, INC.",13,15,No,No,No
"Andamio Games, LLC",3,4,No,No,No
"Andeen-Hagerling, Inc.",3,14,No,No,No
Anderson Associates LLC,1,N/A,No,No,No
Anderson Consulting &amp;,1,N/A,No,No,No
ANDERSON TOOL AND ENGINEERING CO INC,1,82,No,No,No
Andgar Corporation,6,143,No,No,No
Andluca Technologies Inc.,3,8,No,No,No
"ANDOVER APPLIED SCIENCES, INC.",5,1,No,No,No
Andretti Technologies LLC,1,2,No,No,No
"ANDREWS SPACE, INC.",18,30,Yes,No,No
Andro Computational Solutions LLC ,53,45,No,No,No
"ANDROBIOSYS, INC.",6,5,No,No,No
Androbot Inc,1,47,No,No,No
Andromeda Scientific LLC,1,2,Yes,No,No
ANDROSCIENCE CORPORATION,4,N/A,No,No,No
AndrosRobotics LLC,2,2,No,No,No
"Anduril Industries, Inc.",5,60,No,No,No
Aneeve,9,2,No,No,No
"Anelleo, Inc.",2,2,Yes,No,No
Anello Photonics Inc.,1,15,No,No,No
ANEMED LLC,1,3,No,No,No
AnemErgonics,3,4,No,No,No
"Anergix, LLC",1,4,No,No,No
Anesta Corpon,3,N/A,No,No,No
"Aneuvas Technologies, Inc.",2,3,No,No,No
"ANFIRO, INC.",2,3,No,No,No
ANGEION CORPORATION,1,N/A,No,No,No
"ANGEL MEDICAL SYSTEMS, INC.",3,N/A,No,No,No
"ANGEL SECURE NETWORKS, INC.",6,2,Yes,No,No
Angel Wings Technology,3,2,Yes,Yes,No
Angiocrine Bioscience,2,8,No,No,No
"Angiogen, Inc.",6,N/A,No,No,No
ANGIOGENEX,1,0,No,No,No
"Angiograft, LLC",2,3,Yes,No,No
"ANGIOMICS, INC.",1,3,No,No,No
Angion Biomedica Corp.,78,N/A,No,No,No
"ANGLE, INC.",2,20,No,No,No
Angstrom,6,9,No,No,No
"Angstrom Designs, Inc.",15,5,No,No,No
"Angstrom Devices, Inc.",2,12,No,No,No
"Angstrom Medica, Inc.",8,N/A,No,No,No
"ANGSTROM PHARMACEUTICALS, INC.",2,N/A,No,No,No
Angstrom Thin FIlm Technologies LLC,1,3,No,No,No
"Angstron Materials, LLC",3,8,No,No,Yes
Angulus Corp,1,3,No,No,No
"ANHOLT TECHNOLOGIES, INC.",8,20,No,No,No
"ANIMA CELL METROLOGY, INC",1,0,No,No,No
ANIMAL CLOUD DEVICE CONNECTIVITY INC,1,2,No,No,No
"ANIMATED DYNAMICS, INC",2,2,No,No,No
Animated Speech Corporation,4,3,No,No,No
Animeeple,2,2,No,No,No
"Aniuk Consulting, LLC",3,4,No,No,No
"ANJIN GROUP, INC.",4,N/A,No,No,No
AnkyrBio LLC,1,1,No,No,No
Ann Arbor Aircraft,1,2,No,No,No
Annapolis Research &amp; Dev,2,27,No,No,No
"Annexon, Inc.",2,6,No,No,No
"Annias Immunotherapeutics, Inc.",2,1,No,No,No
"Anno.ai, Inc.",5,60,No,No,No
"Annovis Bio, Inc.",2,3,Yes,No,No
"ANNOVIS, INC.",3,N/A,Yes,No,No
"Anokiwave, Inc.",1,5,No,No,No
ANOMALEE INC.,1,3,No,No,No
Anomaly Detection Systems,1,5,No,No,No
"ANOMERIC, INC.",1,N/A,No,No,No
"Anonitech, LLC",1,3,No,No,No
ANOSYS,1,N/A,No,No,No
"ANOVIA BIOSCIENCES, INC.",1,1,Yes,No,No
"ANP TECHNOLOGIES, INC.",11,30,No,No,No
"Anro Engineering, Inc.",26,35,No,No,No
"ANSA BIOTECHNOLOGIES, INC.",2,3,No,No,No
"Ansata Therapeutics, Inc.",1,N/A,No,No,No
Ansera Analytics,2,5,No,No,No
ANSOFT CORP.,11,314,No,No,No
ANSOL INC,1,20,No,No,No
Ansya Enterprise Solutions,1,N/A,Yes,Yes,No
"Ant Automation, LLC",1,8,No,No,No
Antaire Corp,2,2,No,No,No
ANTAKAMATICS INC,2,2,No,No,No
ANTARA TEKNIK LLC,10,8,No,No,No
Antares Group Incorporated,5,17,No,No,No
Anteana Therapeutics Inc,4,1,No,No,No
Antech Inc.,3,5,No,No,No
"Antech Laboratorytories, In",1,N/A,Yes,Yes,No
Antech Services Inc,1,N/A,No,No,No
"ANTECH SYSTEMS, INC.",2,182,No,No,No
"ANTEGRIN THERAPEUTICS, INC",1,2,No,No,Yes
Antek,5,3,No,No,No
Antek Peripherals Inc.,2,2,No,Yes,No
"ANTEL BIOSYSTEMS, INC",1,7,No,No,No
"Antenna Research Associates, Incorporated",1,140,No,No,No
"ANTENNASYS, INC.",1,2,No,No,No
Antennovation,1,3,No,No,No
"ANTEX BIOLOGOCIS, INC.",4,30,No,No,No
"Antheia, Inc.",5,8,Yes,No,No
Anthem Corporation,4,N/A,No,No,No
Anthos,1,N/A,No,Yes,No
"Anthra Pharmaceuticals, Inc.",1,N/A,No,No,No
"AnthroBio, Inc.",1,2,No,No,No
"Anthrotronix, Inc.",37,10,Yes,No,No
Anti-gene Development Group,1,N/A,No,No,No
Antibodies Inc.,1,N/A,No,No,No
"ANTIBODY SCIENCE, INC.",1,N/A,No,No,No
"ANTICANCER, INC.",36,N/A,No,No,No
"ANTICIPATE VENTURES, LLC",1,1,No,No,No
Anticipatory Sciences Inc,1,9,No,No,No
ANTIDOTE THERAPEUTICS INC,1,1,No,No,No
"ANTIGEN EXPRESS, INC.",9,N/A,No,No,No
"Antimicrobial Materials, Inc. ",6,3,No,No,No
"ANTIOP, INC.",3,N/A,No,No,No
ANTIRADICAL THERAPEUTICS LLC,2,3,No,No,No
Antithesis LLC,1,5,No,No,No
Antivirals Inc,1,3,No,No,No
"Antora Energy, Inc.",1,14,No,No,No
Antropix Corpon,5,N/A,Yes,No,No
"Anver Bioscience Design, Inc.",7,N/A,No,No,No
Anvik Corporation,42,15,No,Yes,No
ANVIL BIOSCIENCES LLC,2,4,No,No,No
"ANVIL INFORMATICS, INC.",2,N/A,No,No,No
ANYAR INC.,13,50,Yes,Yes,No
Anza Research,1,N/A,No,No,No
"AnzenBio, LLC",1,9,No,No,No
Aog Systems Corp,1,5,No,No,No
"AONEX TECHNOLOGIES, INC.",1,8,No,No,No
"AOPTIX TECHNOLOGIES, INC.",6,25,No,No,No
"Aosense, Inc.",56,29,No,No,No
"Aotf Technology, Inc.",3,N/A,No,Yes,No
AP LifeSciences. LLC,1,5,No,Yes,No
AP Materials,9,5,No,No,No
"AP Solutions, Inc.",1,11,No,Yes,No
"Apa Optics, Inc.",59,24,No,No,No
Apama Medical,2,5,No,No,No
APARNA BIOSCIENCES CORPORATION,3,N/A,No,No,No
"APATH, LLC",22,N/A,No,No,No
"APC BIOTECHNOLOGY SERVICES, INC.",3,N/A,Yes,No,No
"APCBio Innovations, Inc.",1,2,Yes,No,No
Apd Cryogenics Inc.,7,N/A,No,No,No
"APD LIFE SCIENCES, INC.",4,N/A,No,No,No
"APDM, INC.",14,18,No,No,No
aPeak  Inc.,14,4,No,No,No
Apec Inc,1,N/A,No,No,No
APECOR CORP,14,5,No,No,No
Apeiron,3,N/A,No,No,No
Apeiron Inc,1,4,No,No,No
Apeldyn Corp.,4,N/A,No,No,No
"APELIOTUS TECHNOLOGIES, INC.",5,N/A,No,No,No
"APERIO TECHNOLOGIES, INC.",2,N/A,No,No,No
"APERIOMICS, INC.",2,3,No,No,No
APERTURE OPTICAL SCIENCES INC.,1,21,No,No,No
Aperturedata Inc.,1,1,Unavailable,No,No
"Aperys, LLC",1,N/A,No,No,No
APES INC.,11,4,No,No,No
"Apex Bait Technologies, Inc.",2,6,No,No,No
"Apex Biomedical Company, LLC",8,5,No,No,No
"APEX DX, LLC",2,N/A,Yes,No,No
"APEX Labs, LLC",1,8,No,No,No
"Apex Systems, Inc.",2,3,No,Yes,No
"APEX Therapeuitcs, Inc.",2,6,No,No,No
Apfel Enterprises Inc.,5,N/A,No,No,No
APHIOS CORPORATION,44,N/A,No,No,No
API Engineering LLC,3,4,No,No,No
APIC CORPORATION,9,40,No,No,No
Apiq Semiconductor LLC,2,2,No,No,No
"Apis Therapeutics, LLC",1,1,No,No,No
APJET INC,2,10,No,No,No
"APK ADVANCED MEDICAL TECHNOLOGIES, INC.",2,N/A,No,No,No
"APL Sciences, Inc.",6,N/A,Yes,No,No
APNEOS CORPORATION,1,N/A,No,No,No
"APO Technologies, Inc.",1,2,No,No,No
"APOCELL, INC.",2,29,No,No,No
"Apocom, Inc.",4,N/A,No,No,No
Apogee Biotechnology Corporation,22,3,No,No,No
Apogee Corp.,3,N/A,No,No,No
"APOGEE ENGINEERING, INC.",2,15,Yes,No,No
"Apogee Scientific, Inc",5,12,No,No,No
"Apogee Worx, LLC",1,10,No,No,No
"APOIMMUNE, INC",10,N/A,No,No,No
Apolent Corporation,1,6,No,Yes,No
APOLLO AI Inc.,1,2,Yes,Yes,No
Apollo Flight Research,1,1,No,No,No
"APOLLO FUSION, INC.",2,16,No,No,No
"APOLLO INSTRUMENTS, INC.",15,12,No,Yes,No
"APOLLO LIGHT SYSTEMS, INC.",15,12,No,No,No
Apollo Medical Devices LLC,1,3,No,No,No
"Apollo Neuroscience, Inc.",1,5,Yes,No,No
"APOLLO SRI, LLC",3,N/A,No,No,No
Apollo Systems Technology Inc,1,5,No,No,No
"ApolloDx , LLC",2,5,No,No,No
Apollomics Inc.,1,3,No,No,No
"Apollon, Inc.",1,N/A,No,No,No
"APOLOGIC, INC.",4,N/A,No,No,No
"Apomyx, Inc.",1,N/A,No,No,No
"APOPLOGIC PHARMACEUTICALS, LLC",1,N/A,No,No,No
"APOSTAIN, INC.",3,N/A,No,No,No
APOTHEOSYS,1,N/A,No,No,No
"APP, Inc",1,19,No,No,No
app2you,2,3,No,No,No
Appa Technology Initiatives,2,2,No,No,No
"APPALACHIAN ELECTRONIC INSTRUMENTS, INC.",1,N/A,No,No,No
Appalachian Mountain Nursery,1,N/A,Yes,Yes,No
"Apparati, Inc.",6,2,No,No,No
APPAREO SYSTEMS LLC,2,15,No,No,No
"APPBUGS, INC.",1,3,No,No,No
"Appcom, Inc.",2,2,No,No,No
Appealing Products Inc.,1,3,No,No,No
"APPERA SOFTWARE, INC.",1,5,No,No,No
"APPETEK, INC.",3,N/A,No,No,No
Appia LLC,1,2,Unavailable,Unavailable,Unavailable
"Appl Geodynamics, Inc",2,N/A,No,No,No
Appl Photon Migr Techs Inc,1,N/A,No,No,No
Appl Res Assoc Inc.,1,N/A,No,No,No
"Applaud Medical, Inc.",1,10,No,No,No
"Apple Acres Farm, Inc.",1,N/A,No,No,No
APPLECHEM INC,3,1,No,No,No
"Applicable Electronics, Inc.",3,N/A,No,No,No
"APPLICATION INSIGHT, LLC",3,3,No,No,No
Applications Express Inc,1,N/A,No,No,No
Applications Resources Inc,21,N/A,No,No,No
APPLICATIONS TECHNOLOGIES CO.LLC,2,6,No,No,No
"Applications Technology (Apptek), LLC",2,50,No,No,No
AppliCote Associates,1,1,No,Yes,No
Applied &amp; Theoretical Mechanic,3,N/A,Yes,No,No
"APPLIED AERO, LLC",4,4,No,Yes,No
Applied Analysis Inc,3,N/A,No,No,No
Applied Analytic Research,2,2,Yes,No,No
"Applied Analytics, Inc.",2,12,No,No,No
APPLIED ASTRONAUTICS CORP.,2,2,No,No,No
"Applied BioCode, Inc.",1,22,No,No,No
Applied Biological Laboratories Inc.,1,10,No,No,Yes
"Applied BioMath, LLC",5,45,No,No,Yes
Applied Biomathematics Inc,41,3,No,No,No
"APPLIED BIOPHYSICS, INC.",11,12,No,No,No
"APPLIED BIOSENSORS, LLC ",2,6,No,No,Yes
"APPLIED BIOTECH CONCEPTS, INC.",11,N/A,No,Yes,No
"Applied Biotechnology Institute, Inc.",20,12,No,No,No
"APPLIED CELL SCIENCES, INC.",1,N/A,No,No,No
Applied Ceramics Research Co.,5,3,No,No,No
"Applied Ceramics, Inc.",1,N/A,No,No,No
Applied Coatings International,2,N/A,No,No,No
"APPLIED COATINGS, INC.",3,N/A,No,No,No
Applied Colloids,9,2,No,No,No
"Applied Combustion Technology, Inc.",1,N/A,No,No,No
"APPLIED CONCEPT RESEARCH, INC.",3,1,No,No,No
Applied Cryogenics &amp; Materials,2,N/A,No,No,No
Applied Crystal Engineering,1,N/A,No,No,No
"Applied Data Trends, Inc.",2,N/A,No,No,No
Applied Decision Analysis Inc,1,50,No,No,No
"APPLIED DECISION SCIENCE, LLC",2,N/A,Yes,No,No
"APPLIED DEFENSE SOLUTIONS, INC.",19,74,No,No,No
Applied Design Laboratories,1,5,No,No,No
"Applied Diamond, Inc.",12,23,No,No,No
"Applied DNA Sciences, Inc.",2,36,No,No,No
"APPLIED DYNAMICS INTERNATIONAL, INC.",6,45,No,No,No
Applied Econometrics Inc.,1,N/A,No,No,No
